VendorName,Product,ProductCategory,ProductSeries,cpe_vendor,cpe_product,cpe_match_string,nvd_api_url
Mellanox,ConnectX-3,LAN Switch,Network Security Monitoring,mellanox,connectx_3,cpe:2.3:a:mellanox:connectx_3:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:mellanox:connectx_3:*:*:*:*:*:*:*
Mellanox,ConnectX-6,LAN Switch,Network Security Monitoring,mellanox,connectx_6,cpe:2.3:a:mellanox:connectx_6:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:mellanox:connectx_6:*:*:*:*:*:*:*
D-Link,DAP,LAN Switch,Network Security Monitoring,d_link,dap,cpe:2.3:a:d_link:dap:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:d_link:dap:*:*:*:*:*:*:*
QLogic,12200 InfiniBand Switch,LAN Switch,Network Security Monitoring,qlogic,12200_infiniband_switch,cpe:2.3:a:qlogic:12200_infiniband_switch:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:qlogic:12200_infiniband_switch:*:*:*:*:*:*:*
Cisco Systems Inc,Cisco Nexus 4000,LAN Switch,Network Security Monitoring,cisco,cisco_nexus_4000,cpe:2.3:a:cisco:cisco_nexus_4000:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:cisco:cisco_nexus_4000:*:*:*:*:*:*:*
Mellanox,SB7800,LAN Switch,Network Security Monitoring,mellanox,sb7800,cpe:2.3:a:mellanox:sb7800:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:mellanox:sb7800:*:*:*:*:*:*:*
Mellanox,SB7890,LAN Switch,Network Security Monitoring,mellanox,sb7890,cpe:2.3:a:mellanox:sb7890:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:mellanox:sb7890:*:*:*:*:*:*:*
Mellanox,Connect-IB,LAN Switch,Network Security Monitoring,mellanox,connect_ib,cpe:2.3:a:mellanox:connect_ib:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:mellanox:connect_ib:*:*:*:*:*:*:*
Digi International,USB Hub,LAN Switch,Network Security Monitoring,digi_international,usb_hub,cpe:2.3:a:digi_international:usb_hub:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:digi_international:usb_hub:*:*:*:*:*:*:*
Open Source,nginx,Network Management Software,Network Security Monitoring,open_source,nginx,cpe:2.3:a:open_source:nginx:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:open_source:nginx:*:*:*:*:*:*:*
Riverbed Technology,Riverbed Wireshark,Network Management Software,Network Security Monitoring,riverbed_technology,riverbed_wireshark,cpe:2.3:a:riverbed_technology:riverbed_wireshark:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:riverbed_technology:riverbed_wireshark:*:*:*:*:*:*:*
Cisco Systems Inc,Cisco Prime Infrastructure,Network Management Software,Network Security Monitoring,cisco,cisco_prime_infrastructure,cpe:2.3:a:cisco:cisco_prime_infrastructure:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:cisco:cisco_prime_infrastructure:*:*:*:*:*:*:*
Citrix Systems Inc,Citrix ADC (NetScaler ADC),Network Management Software,Network Security Monitoring,citrix,citrix_adc_(netscaler_adc),cpe:2.3:a:citrix:citrix_adc_(netscaler_adc):*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:citrix:citrix_adc_(netscaler_adc):*:*:*:*:*:*:*
Cisco Systems Inc,Cisco Application Centric Infrastructure,Network Management Software,Network Security Monitoring,cisco,cisco_application_centric_infrastructure,cpe:2.3:a:cisco:cisco_application_centric_infrastructure:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:cisco:cisco_application_centric_infrastructure:*:*:*:*:*:*:*
IBM,IBM Tivoli Netcool Performance Manager,Network Management Software,Network Security Monitoring,ibm,ibm_tivoli_netcool_performance_manager,cpe:2.3:a:ibm:ibm_tivoli_netcool_performance_manager:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:ibm:ibm_tivoli_netcool_performance_manager:*:*:*:*:*:*:*
Dell EMC,Dell EMC Isilon,Network Management Software,Network Security Monitoring,dell_emc,dell_emc_isilon,cpe:2.3:a:dell_emc:dell_emc_isilon:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:dell_emc:dell_emc_isilon:*:*:*:*:*:*:*
Solarwinds,Orion Network Configuration Manager,Network Management Software,Network Security Monitoring,solarwinds,orion_network_configuration_manager,cpe:2.3:a:solarwinds:orion_network_configuration_manager:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:solarwinds:orion_network_configuration_manager:*:*:*:*:*:*:*
Amazon,Direct Connect,Network Management Software,Network Security Monitoring,amazon,direct_connect,cpe:2.3:a:amazon:direct_connect:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:amazon:direct_connect:*:*:*:*:*:*:*
Red Hat,Red Hat Network Satellite,Network Management Software,Network Security Monitoring,red_hat,red_hat_network_satellite,cpe:2.3:a:red_hat:red_hat_network_satellite:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:red_hat:red_hat_network_satellite:*:*:*:*:*:*:*
NetApp,NetApp Common Internet File System (CIFS),Network Management Software,Network Security Monitoring,netapp,netapp_common_internet_file_system_(cifs),cpe:2.3:a:netapp:netapp_common_internet_file_system_(cifs):*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:netapp:netapp_common_internet_file_system_(cifs):*:*:*:*:*:*:*
Citrix Systems Inc,Citrix Branch Repeater,Network Management Software,Network Security Monitoring,citrix,citrix_branch_repeater,cpe:2.3:a:citrix:citrix_branch_repeater:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:citrix:citrix_branch_repeater:*:*:*:*:*:*:*
HP Inc.,HP OpenView,Network Management Software,Network Security Monitoring,hp,hp_openview,cpe:2.3:a:hp:hp_openview:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:hp:hp_openview:*:*:*:*:*:*:*
Dell,Dell SonicWALL,Network Management Software,Network Security Monitoring,dell,dell_sonicwall,cpe:2.3:a:dell:dell_sonicwall:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:dell:dell_sonicwall:*:*:*:*:*:*:*
Aruba Networks,Aruba AirWave Network Management,Network Management Software,Network Security Monitoring,aruba_networks,aruba_airwave_network_management,cpe:2.3:a:aruba_networks:aruba_airwave_network_management:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:aruba_networks:aruba_airwave_network_management:*:*:*:*:*:*:*
Gunicorn,Gunicorn,Network Management Software,Network Security Monitoring,gunicorn,gunicorn,cpe:2.3:a:gunicorn:gunicorn:*:*:*:*:*:*:*,https://services.nvd.nist.gov/rest/json/cves/2.0?cpeName=cpe:2.3:a:gunicorn:gunicorn:*:*:*:*:*:*:*
